z dL
2.32091 5.91949e+26 
2.31959 5.91526e+26 
2.31826 5.91103e+26 
2.31693 5.9068e+26 
2.3156 5.90257e+26 
2.31428 5.89835e+26 
2.31295 5.89413e+26 
2.31163 5.88991e+26 
2.3103 5.88569e+26 
2.30898 5.88148e+26 
2.30765 5.87727e+26 
2.30633 5.87306e+26 
2.30501 5.86885e+26 
2.30369 5.86464e+26 
2.30237 5.86044e+26 
2.30104 5.85624e+26 
2.29972 5.85204e+26 
2.2984 5.84784e+26 
2.29708 5.84365e+26 
2.29577 5.83946e+26 
2.29445 5.83527e+26 
2.29313 5.83108e+26 
2.29181 5.82689e+26 
2.2905 5.82271e+26 
2.28918 5.81853e+26 
2.28786 5.81435e+26 
2.28655 5.81017e+26 
2.28523 5.806e+26 
2.28392 5.80183e+26 
2.28261 5.79765e+26 
2.28129 5.79349e+26 
2.27998 5.78932e+26 
2.27867 5.78516e+26 
2.27736 5.781e+26 
2.27605 5.77684e+26 
2.27474 5.77268e+26 
2.27343 5.76852e+26 
2.27212 5.76437e+26 
2.27081 5.76022e+26 
2.2695 5.75607e+26 
2.26819 5.75193e+26 
2.26688 5.74778e+26 
2.26558 5.74364e+26 
2.26427 5.7395e+26 
2.26297 5.73536e+26 
2.26166 5.73123e+26 
2.26036 5.7271e+26 
2.25905 5.72296e+26 
2.25775 5.71884e+26 
2.25645 5.71471e+26 
2.25514 5.71058e+26 
2.25384 5.70646e+26 
2.25254 5.70234e+26 
2.25124 5.69822e+26 
2.24994 5.69411e+26 
2.24864 5.69e+26 
2.24734 5.68588e+26 
2.24604 5.68178e+26 
2.24474 5.67767e+26 
2.24344 5.67356e+26 
2.24215 5.66946e+26 
2.24085 5.66536e+26 
2.23955 5.66126e+26 
2.23826 5.65717e+26 
2.23696 5.65307e+26 
2.23567 5.64898e+26 
2.23437 5.64489e+26 
2.23308 5.6408e+26 
2.23178 5.63672e+26 
2.23049 5.63263e+26 
2.2292 5.62855e+26 
2.22791 5.62448e+26 
2.22662 5.6204e+26 
2.22533 5.61632e+26 
2.22404 5.61225e+26 
2.22275 5.60818e+26 
2.22146 5.60411e+26 
2.22017 5.60005e+26 
2.21888 5.59598e+26 
2.21759 5.59192e+26 
2.21631 5.58786e+26 
2.21502 5.58381e+26 
2.21373 5.57975e+26 
2.21245 5.5757e+26 
2.21116 5.57165e+26 
2.20988 5.5676e+26 
2.2086 5.56355e+26 
2.20731 5.55951e+26 
2.20603 5.55546e+26 
2.20475 5.55142e+26 
2.20346 5.54739e+26 
2.20218 5.54335e+26 
2.2009 5.53932e+26 
2.19962 5.53529e+26 
2.19834 5.53126e+26 
2.19706 5.52723e+26 
2.19578 5.5232e+26 
2.19451 5.51918e+26 
2.19323 5.51516e+26 
2.19195 5.51114e+26 
2.19067 5.50712e+26 
2.1894 5.50311e+26 
2.18812 5.4991e+26 
2.18685 5.49509e+26 
2.18557 5.49108e+26 
2.1843 5.48707e+26 
2.18302 5.48307e+26 
2.18175 5.47907e+26 
2.18048 5.47507e+26 
2.17921 5.47107e+26 
2.17793 5.46708e+26 
2.17666 5.46308e+26 
2.17539 5.45909e+26 
2.17412 5.4551e+26 
2.17285 5.45111e+26 
2.17158 5.44713e+26 
2.17031 5.44315e+26 
2.16905 5.43917e+26 
2.16778 5.43519e+26 
2.16651 5.43121e+26 
2.16524 5.42724e+26 
2.16398 5.42327e+26 
2.16271 5.4193e+26 
2.16145 5.41533e+26 
2.16018 5.41136e+26 
2.15892 5.4074e+26 
2.15766 5.40344e+26 
2.15639 5.39948e+26 
2.15513 5.39552e+26 
2.15387 5.39157e+26 
2.15261 5.38761e+26 
2.15135 5.38366e+26 
2.15009 5.37971e+26 
2.14883 5.37577e+26 
2.14757 5.37182e+26 
2.14631 5.36788e+26 
2.14505 5.36394e+26 
2.14379 5.36e+26 
2.14253 5.35606e+26 
2.14128 5.35213e+26 
2.14002 5.3482e+26 
2.13876 5.34427e+26 
2.13751 5.34034e+26 
2.13625 5.33641e+26 
2.135 5.33249e+26 
2.13374 5.32857e+26 
2.13249 5.32465e+26 
2.13124 5.32073e+26 
2.12998 5.31682e+26 
2.12873 5.3129e+26 
2.12748 5.30899e+26 
2.12623 5.30508e+26 
2.12498 5.30117e+26 
2.12373 5.29727e+26 
2.12248 5.29337e+26 
2.12123 5.28947e+26 
2.11998 5.28557e+26 
2.11874 5.28167e+26 
2.11749 5.27778e+26 
2.11624 5.27388e+26 
2.11499 5.26999e+26 
2.11375 5.26611e+26 
2.1125 5.26222e+26 
2.11126 5.25833e+26 
2.11001 5.25445e+26 
2.10877 5.25057e+26 
2.10753 5.24669e+26 
2.10628 5.24282e+26 
2.10504 5.23895e+26 
2.1038 5.23507e+26 
2.10256 5.2312e+26 
2.10132 5.22734e+26 
2.10007 5.22347e+26 
2.09883 5.21961e+26 
2.0976 5.21575e+26 
2.09636 5.21189e+26 
2.09512 5.20803e+26 
2.09388 5.20417e+26 
2.09264 5.20032e+26 
2.09141 5.19647e+26 
2.09017 5.19262e+26 
2.08893 5.18877e+26 
2.0877 5.18493e+26 
2.08646 5.18109e+26 
2.08523 5.17725e+26 
2.08399 5.17341e+26 
2.08276 5.16957e+26 
2.08153 5.16574e+26 
2.08029 5.1619e+26 
2.07906 5.15807e+26 
2.07783 5.15424e+26 
2.0766 5.15042e+26 
2.07537 5.14659e+26 
2.07414 5.14277e+26 
2.07291 5.13895e+26 
2.07168 5.13513e+26 
2.07045 5.13132e+26 
2.06922 5.1275e+26 
2.06799 5.12369e+26 
2.06677 5.11988e+26 
2.06554 5.11607e+26 
2.06431 5.11227e+26 
2.06309 5.10846e+26 
2.06186 5.10466e+26 
2.06064 5.10086e+26 
2.05941 5.09706e+26 
2.05819 5.09327e+26 
2.05697 5.08947e+26 
2.05574 5.08568e+26 
2.05452 5.08189e+26 
2.0533 5.0781e+26 
2.05208 5.07432e+26 
2.05086 5.07053e+26 
2.04964 5.06675e+26 
2.04842 5.06297e+26 
2.0472 5.05919e+26 
2.04598 5.05542e+26 
2.04476 5.05165e+26 
2.04354 5.04787e+26 
2.04233 5.04411e+26 
2.04111 5.04034e+26 
2.03989 5.03657e+26 
2.03868 5.03281e+26 
2.03746 5.02905e+26 
2.03625 5.02529e+26 
2.03503 5.02153e+26 
2.03382 5.01778e+26 
2.0326 5.01402e+26 
2.03139 5.01027e+26 
2.03018 5.00652e+26 
2.02897 5.00277e+26 
2.02776 4.99903e+26 
2.02654 4.99529e+26 
2.02533 4.99155e+26 
2.02412 4.98781e+26 
2.02291 4.98407e+26 
2.0217 4.98033e+26 
2.0205 4.9766e+26 
2.01929 4.97287e+26 
2.01808 4.96914e+26 
2.01687 4.96541e+26 
2.01567 4.96169e+26 
2.01446 4.95797e+26 
2.01325 4.95424e+26 
2.01205 4.95052e+26 
2.01084 4.94681e+26 
2.00964 4.94309e+26 
2.00844 4.93938e+26 
2.00723 4.93567e+26 
2.00603 4.93196e+26 
2.00483 4.92825e+26 
2.00363 4.92455e+26 
2.00242 4.92084e+26 
2.00122 4.91714e+26 
2.00002 4.91344e+26 
1.99882 4.90975e+26 
1.99762 4.90605e+26 
1.99642 4.90236e+26 
1.99523 4.89867e+26 
1.99403 4.89498e+26 
1.99283 4.89129e+26 
1.99163 4.88761e+26 
1.99044 4.88392e+26 
1.98924 4.88024e+26 
1.98804 4.87656e+26 
1.98685 4.87289e+26 
1.98565 4.86921e+26 
1.98446 4.86554e+26 
1.98327 4.86187e+26 
1.98207 4.8582e+26 
1.98088 4.85453e+26 
1.97969 4.85086e+26 
1.9785 4.8472e+26 
1.9773 4.84354e+26 
1.97611 4.83988e+26 
1.97492 4.83622e+26 
1.97373 4.83257e+26 
1.97254 4.82891e+26 
1.97135 4.82526e+26 
1.97017 4.82161e+26 
1.96898 4.81796e+26 
1.96779 4.81432e+26 
1.9666 4.81068e+26 
1.96542 4.80703e+26 
1.96423 4.80339e+26 
1.96304 4.79976e+26 
1.96186 4.79612e+26 
1.96067 4.79249e+26 
1.95949 4.78885e+26 
1.95831 4.78522e+26 
1.95712 4.7816e+26 
1.95594 4.77797e+26 
1.95476 4.77435e+26 
1.95358 4.77073e+26 
1.95239 4.76711e+26 
1.95121 4.76349e+26 
1.95003 4.75987e+26 
1.94885 4.75626e+26 
1.94767 4.75264e+26 
1.94649 4.74903e+26 
1.94532 4.74543e+26 
1.94414 4.74182e+26 
1.94296 4.73822e+26 
1.94178 4.73461e+26 
1.94061 4.73101e+26 
1.93943 4.72741e+26 
1.93825 4.72382e+26 
1.93708 4.72022e+26 
1.9359 4.71663e+26 
1.93473 4.71304e+26 
1.93356 4.70945e+26 
1.93238 4.70586e+26 
1.93121 4.70228e+26 
1.93004 4.6987e+26 
1.92886 4.69511e+26 
1.92769 4.69154e+26 
1.92652 4.68796e+26 
1.92535 4.68438e+26 
1.92418 4.68081e+26 
1.92301 4.67724e+26 
1.92184 4.67367e+26 
1.92067 4.6701e+26 
1.91951 4.66654e+26 
1.91834 4.66297e+26 
1.91717 4.65941e+26 
1.916 4.65585e+26 
1.91484 4.65229e+26 
1.91367 4.64874e+26 
1.91251 4.64518e+26 
1.91134 4.64163e+26 
1.91018 4.63808e+26 
1.90901 4.63453e+26 
1.90785 4.63099e+26 
1.90669 4.62744e+26 
1.90552 4.6239e+26 
1.90436 4.62036e+26 
1.9032 4.61682e+26 
1.90204 4.61329e+26 
1.90088 4.60975e+26 
1.89972 4.60622e+26 
1.89856 4.60269e+26 
1.8974 4.59916e+26 
1.89624 4.59563e+26 
1.89508 4.59211e+26 
1.89392 4.58858e+26 
1.89276 4.58506e+26 
1.89161 4.58154e+26 
1.89045 4.57803e+26 
1.88929 4.57451e+26 
1.88814 4.571e+26 
1.88698 4.56748e+26 
1.88583 4.56397e+26 
1.88467 4.56047e+26 
1.88352 4.55696e+26 
1.88237 4.55346e+26 
1.88121 4.54996e+26 
1.88006 4.54646e+26 
1.87891 4.54296e+26 
1.87776 4.53946e+26 
1.87661 4.53597e+26 
1.87546 4.53247e+26 
1.87431 4.52898e+26 
1.87316 4.52549e+26 
1.87201 4.52201e+26 
1.87086 4.51852e+26 
1.86971 4.51504e+26 
1.86856 4.51156e+26 
1.86741 4.50808e+26 
1.86627 4.5046e+26 
1.86512 4.50113e+26 
1.86397 4.49765e+26 
1.86283 4.49418e+26 
1.86168 4.49071e+26 
1.86054 4.48724e+26 
1.8594 4.48378e+26 
1.85825 4.48031e+26 
1.85711 4.47685e+26 
1.85597 4.47339e+26 
1.85482 4.46993e+26 
1.85368 4.46648e+26 
1.85254 4.46302e+26 
1.8514 4.45957e+26 
1.85026 4.45612e+26 
1.84912 4.45267e+26 
1.84798 4.44922e+26 
1.84684 4.44578e+26 
1.8457 4.44233e+26 
1.84456 4.43889e+26 
1.84342 4.43545e+26 
1.84229 4.43201e+26 
1.84115 4.42858e+26 
1.84001 4.42515e+26 
1.83888 4.42171e+26 
1.83774 4.41828e+26 
1.83661 4.41485e+26 
1.83547 4.41143e+26 
1.83434 4.408e+26 
1.8332 4.40458e+26 
1.83207 4.40116e+26 
1.83094 4.39774e+26 
1.82981 4.39432e+26 
1.82867 4.39091e+26 
1.82754 4.3875e+26 
1.82641 4.38408e+26 
1.82528 4.38068e+26 
1.82415 4.37727e+26 
1.82302 4.37386e+26 
1.82189 4.37046e+26 
1.82076 4.36706e+26 
1.81963 4.36366e+26 
1.81851 4.36026e+26 
1.81738 4.35686e+26 
1.81625 4.35347e+26 
1.81513 4.35007e+26 
1.814 4.34668e+26 
1.81287 4.34329e+26 
1.81175 4.33991e+26 
1.81062 4.33652e+26 
1.8095 4.33314e+26 
1.80838 4.32976e+26 
1.80725 4.32638e+26 
1.80613 4.323e+26 
1.80501 4.31962e+26 
1.80389 4.31625e+26 
1.80276 4.31288e+26 
1.80164 4.30951e+26 
1.80052 4.30614e+26 
1.7994 4.30277e+26 
1.79828 4.2994e+26 
1.79716 4.29604e+26 
1.79604 4.29268e+26 
1.79493 4.28932e+26 
1.79381 4.28596e+26 
1.79269 4.28261e+26 
1.79157 4.27925e+26 
1.79046 4.2759e+26 
1.78934 4.27255e+26 
1.78822 4.2692e+26 
1.78711 4.26586e+26 
1.78599 4.26251e+26 
1.78488 4.25917e+26 
1.78377 4.25583e+26 
1.78265 4.25249e+26 
1.78154 4.24915e+26 
1.78043 4.24582e+26 
1.77931 4.24248e+26 
1.7782 4.23915e+26 
1.77709 4.23582e+26 
1.77598 4.23249e+26 
1.77487 4.22917e+26 
1.77376 4.22584e+26 
1.77265 4.22252e+26 
1.77154 4.2192e+26 
1.77043 4.21588e+26 
1.76933 4.21256e+26 
1.76822 4.20925e+26 
1.76711 4.20593e+26 
1.766 4.20262e+26 
1.7649 4.19931e+26 
1.76379 4.19601e+26 
1.76269 4.1927e+26 
1.76158 4.18939e+26 
1.76048 4.18609e+26 
1.75937 4.18279e+26 
1.75827 4.17949e+26 
1.75716 4.1762e+26 
1.75606 4.1729e+26 
1.75496 4.16961e+26 
1.75386 4.16632e+26 
1.75276 4.16303e+26 
1.75165 4.15974e+26 
1.75055 4.15645e+26 
1.74945 4.15317e+26 
1.74835 4.14988e+26 
1.74725 4.1466e+26 
1.74616 4.14333e+26 
1.74506 4.14005e+26 
1.74396 4.13677e+26 
1.74286 4.1335e+26 
1.74176 4.13023e+26 
1.74067 4.12696e+26 
1.73957 4.12369e+26 
1.73848 4.12042e+26 
1.73738 4.11716e+26 
1.73629 4.1139e+26 
1.73519 4.11064e+26 
1.7341 4.10738e+26 
1.733 4.10412e+26 
1.73191 4.10086e+26 
1.73082 4.09761e+26 
1.72972 4.09436e+26 
1.72863 4.09111e+26 
1.72754 4.08786e+26 
1.72645 4.08461e+26 
1.72536 4.08137e+26 
1.72427 4.07813e+26 
1.72318 4.07489e+26 
1.72209 4.07165e+26 
1.721 4.06841e+26 
1.71991 4.06517e+26 
1.71883 4.06194e+26 
1.71774 4.05871e+26 
1.71665 4.05548e+26 
1.71556 4.05225e+26 
1.71448 4.04902e+26 
1.71339 4.0458e+26 
1.71231 4.04257e+26 
1.71122 4.03935e+26 
1.71014 4.03613e+26 
1.70905 4.03292e+26 
1.70797 4.0297e+26 
1.70689 4.02649e+26 
1.7058 4.02327e+26 
1.70472 4.02006e+26 
1.70364 4.01685e+26 
1.70256 4.01365e+26 
1.70148 4.01044e+26 
1.7004 4.00724e+26 
1.69932 4.00404e+26 
1.69824 4.00084e+26 
1.69716 3.99764e+26 
1.69608 3.99444e+26 
1.695 3.99125e+26 
1.69392 3.98806e+26 
1.69284 3.98486e+26 
1.69177 3.98168e+26 
1.69069 3.97849e+26 
1.68961 3.9753e+26 
1.68854 3.97212e+26 
1.68746 3.96894e+26 
1.68639 3.96576e+26 
1.68531 3.96258e+26 
1.68424 3.9594e+26 
1.68317 3.95623e+26 
1.68209 3.95305e+26 
1.68102 3.94988e+26 
1.67995 3.94671e+26 
1.67888 3.94354e+26 
1.6778 3.94038e+26 
1.67673 3.93721e+26 
1.67566 3.93405e+26 
1.67459 3.93089e+26 
1.67352 3.92773e+26 
1.67245 3.92457e+26 
1.67138 3.92142e+26 
1.67031 3.91826e+26 
1.66925 3.91511e+26 
1.66818 3.91196e+26 
1.66711 3.90881e+26 
1.66605 3.90566e+26 
1.66498 3.90252e+26 
1.66391 3.89938e+26 
1.66285 3.89623e+26 
1.66178 3.89309e+26 
1.66072 3.88996e+26 
1.65965 3.88682e+26 
1.65859 3.88368e+26 
1.65753 3.88055e+26 
1.65646 3.87742e+26 
1.6554 3.87429e+26 
1.65434 3.87116e+26 
1.65328 3.86804e+26 
1.65221 3.86491e+26 
1.65115 3.86179e+26 
1.65009 3.85867e+26 
1.64903 3.85555e+26 
1.64797 3.85243e+26 
1.64691 3.84932e+26 
1.64586 3.84621e+26 
1.6448 3.84309e+26 
1.64374 3.83998e+26 
1.64268 3.83688e+26 
1.64163 3.83377e+26 
1.64057 3.83066e+26 
1.63951 3.82756e+26 
1.63846 3.82446e+26 
1.6374 3.82136e+26 
1.63635 3.81826e+26 
1.63529 3.81516e+26 
1.63424 3.81207e+26 
1.63318 3.80898e+26 
1.63213 3.80589e+26 
1.63108 3.8028e+26 
1.63003 3.79971e+26 
1.62897 3.79662e+26 
1.62792 3.79354e+26 
1.62687 3.79046e+26 
1.62582 3.78738e+26 
1.62477 3.7843e+26 
1.62372 3.78122e+26 
1.62267 3.77814e+26 
1.62162 3.77507e+26 
1.62057 3.772e+26 
1.61952 3.76893e+26 
1.61848 3.76586e+26 
1.61743 3.76279e+26 
1.61638 3.75973e+26 
1.61534 3.75666e+26 
1.61429 3.7536e+26 
1.61324 3.75054e+26 
1.6122 3.74748e+26 
1.61115 3.74443e+26 
1.61011 3.74137e+26 
1.60906 3.73832e+26 
1.60802 3.73527e+26 
1.60698 3.73222e+26 
1.60594 3.72917e+26 
1.60489 3.72612e+26 
1.60385 3.72308e+26 
1.60281 3.72004e+26 
1.60177 3.71699e+26 
1.60073 3.71395e+26 
1.59969 3.71092e+26 
1.59865 3.70788e+26 
1.59761 3.70485e+26 
1.59657 3.70181e+26 
1.59553 3.69878e+26 
1.59449 3.69575e+26 
1.59345 3.69273e+26 
1.59242 3.6897e+26 
1.59138 3.68668e+26 
1.59034 3.68365e+26 
1.58931 3.68063e+26 
1.58827 3.67761e+26 
1.58724 3.6746e+26 
1.5862 3.67158e+26 
1.58517 3.66857e+26 
1.58413 3.66555e+26 
1.5831 3.66254e+26 
1.58207 3.65954e+26 
1.58103 3.65653e+26 
1.58 3.65352e+26 
1.57897 3.65052e+26 
1.57794 3.64752e+26 
1.57691 3.64452e+26 
1.57587 3.64152e+26 
1.57484 3.63852e+26 
1.57381 3.63553e+26 
1.57279 3.63253e+26 
1.57176 3.62954e+26 
1.57073 3.62655e+26 
1.5697 3.62356e+26 
1.56867 3.62057e+26 
1.56764 3.61759e+26 
1.56662 3.61461e+26 
1.56559 3.61162e+26 
1.56456 3.60864e+26 
1.56354 3.60567e+26 
1.56251 3.60269e+26 
1.56149 3.59971e+26 
1.56046 3.59674e+26 
1.55944 3.59377e+26 
1.55841 3.5908e+26 
1.55739 3.58783e+26 
1.55637 3.58486e+26 
1.55535 3.5819e+26 
1.55432 3.57894e+26 
1.5533 3.57597e+26 
1.55228 3.57301e+26 
1.55126 3.57006e+26 
1.55024 3.5671e+26 
1.54922 3.56414e+26 
1.5482 3.56119e+26 
1.54718 3.55824e+26 
1.54616 3.55529e+26 
1.54514 3.55234e+26 
1.54412 3.54939e+26 
1.54311 3.54645e+26 
1.54209 3.54351e+26 
1.54107 3.54056e+26 
1.54006 3.53762e+26 
1.53904 3.53469e+26 
1.53803 3.53175e+26 
1.53701 3.52881e+26 
1.536 3.52588e+26 
1.53498 3.52295e+26 
1.53397 3.52002e+26 
1.53295 3.51709e+26 
1.53194 3.51417e+26 
1.53093 3.51124e+26 
1.52991 3.50832e+26 
1.5289 3.5054e+26 
1.52789 3.50248e+26 
1.52688 3.49956e+26 
1.52587 3.49664e+26 
1.52486 3.49373e+26 
1.52385 3.49081e+26 
1.52284 3.4879e+26 
1.52183 3.48499e+26 
1.52082 3.48208e+26 
1.51981 3.47918e+26 
1.51881 3.47627e+26 
1.5178 3.47337e+26 
1.51679 3.47046e+26 
1.51578 3.46756e+26 
1.51478 3.46467e+26 
1.51377 3.46177e+26 
1.51277 3.45887e+26 
1.51176 3.45598e+26 
1.51076 3.45309e+26 
1.50975 3.4502e+26 
1.50875 3.44731e+26 
1.50774 3.44442e+26 
1.50674 3.44154e+26 
1.50574 3.43865e+26 
1.50474 3.43577e+26 
1.50373 3.43289e+26 
1.50273 3.43001e+26 
1.50173 3.42714e+26 
1.50073 3.42426e+26 
1.49973 3.42139e+26 
1.49873 3.41851e+26 
1.49773 3.41564e+26 
1.49673 3.41277e+26 
1.49573 3.40991e+26 
1.49474 3.40704e+26 
1.49374 3.40418e+26 
1.49274 3.40132e+26 
1.49174 3.39845e+26 
1.49075 3.3956e+26 
1.48975 3.39274e+26 
1.48875 3.38988e+26 
1.48776 3.38703e+26 
1.48676 3.38418e+26 
1.48577 3.38132e+26 
1.48477 3.37848e+26 
1.48378 3.37563e+26 
1.48279 3.37278e+26 
1.48179 3.36994e+26 
1.4808 3.36709e+26 
1.47981 3.36425e+26 
1.47882 3.36141e+26 
1.47783 3.35858e+26 
1.47683 3.35574e+26 
1.47584 3.3529e+26 
1.47485 3.35007e+26 
1.47386 3.34724e+26 
1.47287 3.34441e+26 
1.47188 3.34158e+26 
1.4709 3.33876e+26 
1.46991 3.33593e+26 
1.46892 3.33311e+26 
1.46793 3.33028e+26 
1.46695 3.32746e+26 
1.46596 3.32465e+26 
1.46497 3.32183e+26 
1.46399 3.31901e+26 
1.463 3.3162e+26 
1.46202 3.31339e+26 
1.46103 3.31058e+26 
1.46005 3.30777e+26 
1.45906 3.30496e+26 
1.45808 3.30216e+26 
1.4571 3.29935e+26 
1.45611 3.29655e+26 
1.45513 3.29375e+26 
1.45415 3.29095e+26 
1.45317 3.28815e+26 
1.45218 3.28536e+26 
1.4512 3.28256e+26 
1.45022 3.27977e+26 
1.44924 3.27698e+26 
1.44826 3.27419e+26 
1.44728 3.2714e+26 
1.44631 3.26861e+26 
1.44533 3.26583e+26 
1.44435 3.26305e+26 
1.44337 3.26026e+26 
1.44239 3.25748e+26 
1.44142 3.25471e+26 
1.44044 3.25193e+26 
1.43946 3.24915e+26 
1.43849 3.24638e+26 
1.43751 3.24361e+26 
1.43654 3.24084e+26 
1.43556 3.23807e+26 
1.43459 3.2353e+26 
1.43362 3.23254e+26 
1.43264 3.22977e+26 
1.43167 3.22701e+26 
1.4307 3.22425e+26 
1.42972 3.22149e+26 
1.42875 3.21873e+26 
1.42778 3.21598e+26 
1.42681 3.21322e+26 
1.42584 3.21047e+26 
1.42487 3.20772e+26 
1.4239 3.20497e+26 
1.42293 3.20222e+26 
1.42196 3.19947e+26 
1.42099 3.19673e+26 
1.42002 3.19398e+26 
1.41905 3.19124e+26 
1.41809 3.1885e+26 
1.41712 3.18576e+26 
1.41615 3.18303e+26 
1.41519 3.18029e+26 
1.41422 3.17756e+26 
1.41325 3.17482e+26 
1.41229 3.17209e+26 
1.41132 3.16936e+26 
1.41036 3.16664e+26 
1.4094 3.16391e+26 
1.40843 3.16119e+26 
1.40747 3.15846e+26 
1.40651 3.15574e+26 
1.40554 3.15302e+26 
1.40458 3.1503e+26 
1.40362 3.14759e+26 
1.40266 3.14487e+26 
1.4017 3.14216e+26 
1.40074 3.13945e+26 
1.39978 3.13674e+26 
1.39882 3.13403e+26 
1.39786 3.13132e+26 
1.3969 3.12861e+26 
1.39594 3.12591e+26 
1.39498 3.12321e+26 
1.39402 3.12051e+26 
1.39306 3.11781e+26 
1.39211 3.11511e+26 
1.39115 3.11241e+26 
1.39019 3.10972e+26 
1.38924 3.10703e+26 
1.38828 3.10433e+26 
1.38733 3.10164e+26 
1.38637 3.09896e+26 
1.38542 3.09627e+26 
1.38446 3.09358e+26 
1.38351 3.0909e+26 
1.38256 3.08822e+26 
1.3816 3.08554e+26 
1.38065 3.08286e+26 
1.3797 3.08018e+26 
1.37875 3.0775e+26 
1.37779 3.07483e+26 
1.37684 3.07216e+26 
1.37589 3.06949e+26 
1.37494 3.06682e+26 
1.37399 3.06415e+26 
1.37304 3.06148e+26 
1.37209 3.05882e+26 
1.37114 3.05615e+26 
1.3702 3.05349e+26 
1.36925 3.05083e+26 
1.3683 3.04817e+26 
1.36735 3.04551e+26 
1.36641 3.04286e+26 
1.36546 3.0402e+26 
1.36451 3.03755e+26 
1.36357 3.0349e+26 
1.36262 3.03225e+26 
1.36168 3.0296e+26 
1.36073 3.02695e+26 
1.35979 3.02431e+26 
1.35884 3.02167e+26 
1.3579 3.01902e+26 
1.35696 3.01638e+26 
1.35601 3.01374e+26 
1.35507 3.01111e+26 
1.35413 3.00847e+26 
1.35319 3.00584e+26 
1.35225 3.0032e+26 
1.35131 3.00057e+26 
1.35037 2.99794e+26 
1.34943 2.99531e+26 
1.34849 2.99269e+26 
1.34755 2.99006e+26 
1.34661 2.98744e+26 
1.34567 2.98482e+26 
1.34473 2.9822e+26 
1.34379 2.97958e+26 
1.34286 2.97696e+26 
1.34192 2.97434e+26 
1.34098 2.97173e+26 
1.34004 2.96912e+26 
1.33911 2.96651e+26 
1.33817 2.9639e+26 
1.33724 2.96129e+26 
1.3363 2.95868e+26 
1.33537 2.95608e+26 
1.33443 2.95347e+26 
1.3335 2.95087e+26 
1.33257 2.94827e+26 
1.33163 2.94567e+26 
1.3307 2.94307e+26 
1.32977 2.94048e+26 
1.32884 2.93788e+26 
1.32791 2.93529e+26 
1.32697 2.9327e+26 
1.32604 2.93011e+26 
1.32511 2.92752e+26 
1.32418 2.92493e+26 
1.32325 2.92235e+26 
1.32232 2.91976e+26 
1.3214 2.91718e+26 
1.32047 2.9146e+26 
1.31954 2.91202e+26 
1.31861 2.90944e+26 
1.31768 2.90686e+26 
1.31676 2.90429e+26 
1.31583 2.90172e+26 
1.3149 2.89914e+26 
1.31398 2.89657e+26 
1.31305 2.894e+26 
1.31213 2.89144e+26 
1.3112 2.88887e+26 
1.31028 2.88631e+26 
1.30935 2.88374e+26 
1.30843 2.88118e+26 
1.30751 2.87862e+26 
1.30658 2.87606e+26 
1.30566 2.87351e+26 
1.30474 2.87095e+26 
1.30382 2.8684e+26 
1.30289 2.86585e+26 
1.30197 2.8633e+26 
1.30105 2.86075e+26 
1.30013 2.8582e+26 
1.29921 2.85565e+26 
1.29829 2.85311e+26 
1.29737 2.85056e+26 
1.29645 2.84802e+26 
1.29554 2.84548e+26 
1.29462 2.84294e+26 
1.2937 2.8404e+26 
1.29278 2.83787e+26 
1.29186 2.83533e+26 
1.29095 2.8328e+26 
1.29003 2.83027e+26 
1.28912 2.82774e+26 
1.2882 2.82521e+26 
1.28728 2.82268e+26 
1.28637 2.82016e+26 
1.28546 2.81764e+26 
1.28454 2.81511e+26 
1.28363 2.81259e+26 
1.28271 2.81007e+26 
1.2818 2.80755e+26 
1.28089 2.80504e+26 
1.27998 2.80252e+26 
1.27906 2.80001e+26 
1.27815 2.7975e+26 
1.27724 2.79499e+26 
1.27633 2.79248e+26 
1.27542 2.78997e+26 
1.27451 2.78746e+26 
1.2736 2.78496e+26 
1.27269 2.78246e+26 
1.27178 2.77995e+26 
1.27087 2.77745e+26 
1.26996 2.77496e+26 
1.26906 2.77246e+26 
1.26815 2.76996e+26 
1.26724 2.76747e+26 
1.26633 2.76497e+26 
1.26543 2.76248e+26 
1.26452 2.75999e+26 
1.26362 2.75751e+26 
1.26271 2.75502e+26 
1.26181 2.75253e+26 
1.2609 2.75005e+26 
1.26 2.74757e+26 
1.25909 2.74509e+26 
1.25819 2.74261e+26 
1.25729 2.74013e+26 
1.25638 2.73765e+26 
1.25548 2.73518e+26 
1.25458 2.7327e+26 
1.25368 2.73023e+26 
1.25277 2.72776e+26 
1.25187 2.72529e+26 
1.25097 2.72282e+26 
1.25007 2.72036e+26 
1.24917 2.71789e+26 
1.24827 2.71543e+26 
1.24737 2.71296e+26 
1.24647 2.7105e+26 
1.24558 2.70804e+26 
1.24468 2.70559e+26 
1.24378 2.70313e+26 
1.24288 2.70068e+26 
1.24198 2.69822e+26 
1.24109 2.69577e+26 
1.24019 2.69332e+26 
1.2393 2.69087e+26 
1.2384 2.68842e+26 
1.2375 2.68598e+26 
1.23661 2.68353e+26 
1.23571 2.68109e+26 
1.23482 2.67865e+26 
1.23393 2.67621e+26 
1.23303 2.67377e+26 
1.23214 2.67133e+26 
1.23125 2.6689e+26 
1.23035 2.66646e+26 
1.22946 2.66403e+26 
1.22857 2.6616e+26 
1.22768 2.65917e+26 
1.22679 2.65674e+26 
1.2259 2.65431e+26 
