z dL
2.33023 5.94517e+26 
2.3289 5.94105e+26 
2.32756 5.93694e+26 
2.32623 5.93282e+26 
2.3249 5.92871e+26 
2.32357 5.9246e+26 
2.32224 5.9205e+26 
2.32091 5.91639e+26 
2.31959 5.91229e+26 
2.31826 5.90819e+26 
2.31693 5.90409e+26 
2.3156 5.89999e+26 
2.31428 5.8959e+26 
2.31295 5.89181e+26 
2.31163 5.88771e+26 
2.3103 5.88363e+26 
2.30898 5.87954e+26 
2.30765 5.87546e+26 
2.30633 5.87137e+26 
2.30501 5.86729e+26 
2.30369 5.86321e+26 
2.30237 5.85914e+26 
2.30104 5.85506e+26 
2.29972 5.85099e+26 
2.2984 5.84692e+26 
2.29708 5.84285e+26 
2.29577 5.83879e+26 
2.29445 5.83472e+26 
2.29313 5.83066e+26 
2.29181 5.8266e+26 
2.2905 5.82254e+26 
2.28918 5.81849e+26 
2.28786 5.81443e+26 
2.28655 5.81038e+26 
2.28523 5.80633e+26 
2.28392 5.80229e+26 
2.28261 5.79824e+26 
2.28129 5.7942e+26 
2.27998 5.79015e+26 
2.27867 5.78611e+26 
2.27736 5.78208e+26 
2.27605 5.77804e+26 
2.27474 5.77401e+26 
2.27343 5.76998e+26 
2.27212 5.76595e+26 
2.27081 5.76192e+26 
2.2695 5.75789e+26 
2.26819 5.75387e+26 
2.26688 5.74985e+26 
2.26558 5.74583e+26 
2.26427 5.74181e+26 
2.26297 5.7378e+26 
2.26166 5.73378e+26 
2.26036 5.72977e+26 
2.25905 5.72576e+26 
2.25775 5.72175e+26 
2.25645 5.71775e+26 
2.25514 5.71374e+26 
2.25384 5.70974e+26 
2.25254 5.70574e+26 
2.25124 5.70175e+26 
2.24994 5.69775e+26 
2.24864 5.69376e+26 
2.24734 5.68977e+26 
2.24604 5.68578e+26 
2.24474 5.68179e+26 
2.24344 5.6778e+26 
2.24215 5.67382e+26 
2.24085 5.66984e+26 
2.23955 5.66586e+26 
2.23826 5.66188e+26 
2.23696 5.65791e+26 
2.23567 5.65393e+26 
2.23437 5.64996e+26 
2.23308 5.64599e+26 
2.23178 5.64202e+26 
2.23049 5.63806e+26 
2.2292 5.63409e+26 
2.22791 5.63013e+26 
2.22662 5.62617e+26 
2.22533 5.62222e+26 
2.22404 5.61826e+26 
2.22275 5.61431e+26 
2.22146 5.61036e+26 
2.22017 5.60641e+26 
2.21888 5.60246e+26 
2.21759 5.59851e+26 
2.21631 5.59457e+26 
2.21502 5.59063e+26 
2.21373 5.58669e+26 
2.21245 5.58275e+26 
2.21116 5.57881e+26 
2.20988 5.57488e+26 
2.2086 5.57095e+26 
2.20731 5.56702e+26 
2.20603 5.56309e+26 
2.20475 5.55916e+26 
2.20346 5.55524e+26 
2.20218 5.55132e+26 
2.2009 5.5474e+26 
2.19962 5.54348e+26 
2.19834 5.53956e+26 
2.19706 5.53565e+26 
2.19578 5.53174e+26 
2.19451 5.52783e+26 
2.19323 5.52392e+26 
2.19195 5.52001e+26 
2.19067 5.51611e+26 
2.1894 5.51221e+26 
2.18812 5.50831e+26 
2.18685 5.50441e+26 
2.18557 5.50051e+26 
2.1843 5.49662e+26 
2.18302 5.49273e+26 
2.18175 5.48884e+26 
2.18048 5.48495e+26 
2.17921 5.48106e+26 
2.17793 5.47718e+26 
2.17666 5.47329e+26 
2.17539 5.46941e+26 
2.17412 5.46553e+26 
2.17285 5.46166e+26 
2.17158 5.45778e+26 
2.17031 5.45391e+26 
2.16905 5.45004e+26 
2.16778 5.44617e+26 
2.16651 5.4423e+26 
2.16524 5.43844e+26 
2.16398 5.43457e+26 
2.16271 5.43071e+26 
2.16145 5.42685e+26 
2.16018 5.423e+26 
2.15892 5.41914e+26 
2.15766 5.41529e+26 
2.15639 5.41144e+26 
2.15513 5.40759e+26 
2.15387 5.40374e+26 
2.15261 5.39989e+26 
2.15135 5.39605e+26 
2.15009 5.39221e+26 
2.14883 5.38837e+26 
2.14757 5.38453e+26 
2.14631 5.38069e+26 
2.14505 5.37686e+26 
2.14379 5.37303e+26 
2.14253 5.3692e+26 
2.14128 5.36537e+26 
2.14002 5.36154e+26 
2.13876 5.35772e+26 
2.13751 5.3539e+26 
2.13625 5.35007e+26 
2.135 5.34626e+26 
2.13374 5.34244e+26 
2.13249 5.33862e+26 
2.13124 5.33481e+26 
2.12998 5.331e+26 
2.12873 5.32719e+26 
2.12748 5.32339e+26 
2.12623 5.31958e+26 
2.12498 5.31578e+26 
2.12373 5.31198e+26 
2.12248 5.30818e+26 
2.12123 5.30438e+26 
2.11998 5.30058e+26 
2.11874 5.29679e+26 
2.11749 5.293e+26 
2.11624 5.28921e+26 
2.11499 5.28542e+26 
2.11375 5.28163e+26 
2.1125 5.27785e+26 
2.11126 5.27407e+26 
2.11001 5.27029e+26 
2.10877 5.26651e+26 
2.10753 5.26273e+26 
2.10628 5.25896e+26 
2.10504 5.25519e+26 
2.1038 5.25142e+26 
2.10256 5.24765e+26 
2.10132 5.24388e+26 
2.10007 5.24012e+26 
2.09883 5.23635e+26 
2.0976 5.23259e+26 
2.09636 5.22883e+26 
2.09512 5.22508e+26 
2.09388 5.22132e+26 
2.09264 5.21757e+26 
2.09141 5.21382e+26 
2.09017 5.21007e+26 
2.08893 5.20632e+26 
2.0877 5.20257e+26 
2.08646 5.19883e+26 
2.08523 5.19509e+26 
2.08399 5.19135e+26 
2.08276 5.18761e+26 
2.08153 5.18387e+26 
2.08029 5.18014e+26 
2.07906 5.1764e+26 
2.07783 5.17267e+26 
2.0766 5.16894e+26 
2.07537 5.16522e+26 
2.07414 5.16149e+26 
2.07291 5.15777e+26 
2.07168 5.15405e+26 
2.07045 5.15033e+26 
2.06922 5.14661e+26 
2.06799 5.1429e+26 
2.06677 5.13918e+26 
2.06554 5.13547e+26 
2.06431 5.13176e+26 
2.06309 5.12805e+26 
2.06186 5.12435e+26 
2.06064 5.12064e+26 
2.05941 5.11694e+26 
2.05819 5.11324e+26 
2.05697 5.10954e+26 
2.05574 5.10584e+26 
2.05452 5.10215e+26 
2.0533 5.09846e+26 
2.05208 5.09477e+26 
2.05086 5.09108e+26 
2.04964 5.08739e+26 
2.04842 5.0837e+26 
2.0472 5.08002e+26 
2.04598 5.07634e+26 
2.04476 5.07266e+26 
2.04354 5.06898e+26 
2.04233 5.0653e+26 
2.04111 5.06163e+26 
2.03989 5.05796e+26 
2.03868 5.05429e+26 
2.03746 5.05062e+26 
2.03625 5.04695e+26 
2.03503 5.04329e+26 
2.03382 5.03962e+26 
2.0326 5.03596e+26 
2.03139 5.0323e+26 
2.03018 5.02865e+26 
2.02897 5.02499e+26 
2.02776 5.02134e+26 
2.02654 5.01768e+26 
2.02533 5.01403e+26 
2.02412 5.01039e+26 
2.02291 5.00674e+26 
2.0217 5.0031e+26 
2.0205 4.99945e+26 
2.01929 4.99581e+26 
2.01808 4.99217e+26 
2.01687 4.98854e+26 
2.01567 4.9849e+26 
2.01446 4.98127e+26 
2.01325 4.97764e+26 
2.01205 4.97401e+26 
2.01084 4.97038e+26 
2.00964 4.96675e+26 
2.00844 4.96313e+26 
2.00723 4.95951e+26 
2.00603 4.95589e+26 
2.00483 4.95227e+26 
2.00363 4.94865e+26 
2.00242 4.94504e+26 
2.00122 4.94142e+26 
2.00002 4.93781e+26 
1.99882 4.9342e+26 
1.99762 4.9306e+26 
1.99642 4.92699e+26 
1.99523 4.92339e+26 
1.99403 4.91978e+26 
1.99283 4.91618e+26 
1.99163 4.91259e+26 
1.99044 4.90899e+26 
1.98924 4.9054e+26 
1.98804 4.9018e+26 
1.98685 4.89821e+26 
1.98565 4.89462e+26 
1.98446 4.89104e+26 
1.98327 4.88745e+26 
1.98207 4.88387e+26 
1.98088 4.88029e+26 
1.97969 4.87671e+26 
1.9785 4.87313e+26 
1.9773 4.86955e+26 
1.97611 4.86598e+26 
1.97492 4.8624e+26 
1.97373 4.85883e+26 
1.97254 4.85526e+26 
1.97135 4.8517e+26 
1.97017 4.84813e+26 
1.96898 4.84457e+26 
1.96779 4.84101e+26 
1.9666 4.83745e+26 
1.96542 4.83389e+26 
1.96423 4.83033e+26 
1.96304 4.82678e+26 
1.96186 4.82323e+26 
1.96067 4.81968e+26 
1.95949 4.81613e+26 
1.95831 4.81258e+26 
1.95712 4.80903e+26 
1.95594 4.80549e+26 
1.95476 4.80195e+26 
1.95358 4.79841e+26 
1.95239 4.79487e+26 
1.95121 4.79134e+26 
1.95003 4.7878e+26 
1.94885 4.78427e+26 
1.94767 4.78074e+26 
1.94649 4.77721e+26 
1.94532 4.77368e+26 
1.94414 4.77016e+26 
1.94296 4.76663e+26 
1.94178 4.76311e+26 
1.94061 4.75959e+26 
1.93943 4.75607e+26 
1.93825 4.75256e+26 
1.93708 4.74904e+26 
1.9359 4.74553e+26 
1.93473 4.74202e+26 
1.93356 4.73851e+26 
1.93238 4.735e+26 
1.93121 4.7315e+26 
1.93004 4.72799e+26 
1.92886 4.72449e+26 
1.92769 4.72099e+26 
1.92652 4.71749e+26 
1.92535 4.714e+26 
1.92418 4.7105e+26 
1.92301 4.70701e+26 
1.92184 4.70352e+26 
1.92067 4.70003e+26 
1.91951 4.69654e+26 
1.91834 4.69306e+26 
1.91717 4.68957e+26 
1.916 4.68609e+26 
1.91484 4.68261e+26 
1.91367 4.67913e+26 
1.91251 4.67566e+26 
1.91134 4.67218e+26 
1.91018 4.66871e+26 
1.90901 4.66524e+26 
1.90785 4.66177e+26 
1.90669 4.6583e+26 
1.90552 4.65483e+26 
1.90436 4.65137e+26 
1.9032 4.64791e+26 
1.90204 4.64445e+26 
1.90088 4.64099e+26 
1.89972 4.63753e+26 
1.89856 4.63407e+26 
1.8974 4.63062e+26 
1.89624 4.62717e+26 
1.89508 4.62372e+26 
1.89392 4.62027e+26 
1.89276 4.61682e+26 
1.89161 4.61338e+26 
1.89045 4.60994e+26 
1.88929 4.6065e+26 
1.88814 4.60306e+26 
1.88698 4.59962e+26 
1.88583 4.59618e+26 
1.88467 4.59275e+26 
1.88352 4.58932e+26 
1.88237 4.58589e+26 
1.88121 4.58246e+26 
1.88006 4.57903e+26 
1.87891 4.57561e+26 
1.87776 4.57218e+26 
1.87661 4.56876e+26 
1.87546 4.56534e+26 
1.87431 4.56192e+26 
1.87316 4.55851e+26 
1.87201 4.55509e+26 
1.87086 4.55168e+26 
1.86971 4.54827e+26 
1.86856 4.54486e+26 
1.86741 4.54145e+26 
1.86627 4.53805e+26 
1.86512 4.53464e+26 
1.86397 4.53124e+26 
1.86283 4.52784e+26 
1.86168 4.52444e+26 
1.86054 4.52104e+26 
1.8594 4.51765e+26 
1.85825 4.51426e+26 
1.85711 4.51086e+26 
1.85597 4.50747e+26 
1.85482 4.50409e+26 
1.85368 4.5007e+26 
1.85254 4.49731e+26 
1.8514 4.49393e+26 
1.85026 4.49055e+26 
1.84912 4.48717e+26 
1.84798 4.48379e+26 
1.84684 4.48042e+26 
1.8457 4.47704e+26 
1.84456 4.47367e+26 
1.84342 4.4703e+26 
1.84229 4.46693e+26 
1.84115 4.46356e+26 
1.84001 4.4602e+26 
1.83888 4.45684e+26 
1.83774 4.45347e+26 
1.83661 4.45011e+26 
1.83547 4.44675e+26 
1.83434 4.4434e+26 
1.8332 4.44004e+26 
1.83207 4.43669e+26 
1.83094 4.43334e+26 
1.82981 4.42999e+26 
1.82867 4.42664e+26 
1.82754 4.42329e+26 
1.82641 4.41995e+26 
1.82528 4.41661e+26 
1.82415 4.41327e+26 
1.82302 4.40993e+26 
1.82189 4.40659e+26 
1.82076 4.40325e+26 
1.81963 4.39992e+26 
1.81851 4.39659e+26 
1.81738 4.39326e+26 
1.81625 4.38993e+26 
1.81513 4.3866e+26 
1.814 4.38327e+26 
1.81287 4.37995e+26 
1.81175 4.37663e+26 
1.81062 4.37331e+26 
1.8095 4.36999e+26 
1.80838 4.36667e+26 
1.80725 4.36336e+26 
1.80613 4.36004e+26 
1.80501 4.35673e+26 
1.80389 4.35342e+26 
1.80276 4.35011e+26 
1.80164 4.34681e+26 
1.80052 4.3435e+26 
1.7994 4.3402e+26 
1.79828 4.3369e+26 
1.79716 4.3336e+26 
1.79604 4.3303e+26 
1.79493 4.327e+26 
1.79381 4.32371e+26 
1.79269 4.32042e+26 
1.79157 4.31713e+26 
1.79046 4.31384e+26 
1.78934 4.31055e+26 
1.78822 4.30726e+26 
1.78711 4.30398e+26 
1.78599 4.3007e+26 
1.78488 4.29741e+26 
1.78377 4.29414e+26 
1.78265 4.29086e+26 
1.78154 4.28758e+26 
1.78043 4.28431e+26 
1.77931 4.28104e+26 
1.7782 4.27777e+26 
1.77709 4.2745e+26 
1.77598 4.27123e+26 
1.77487 4.26796e+26 
1.77376 4.2647e+26 
1.77265 4.26144e+26 
1.77154 4.25818e+26 
1.77043 4.25492e+26 
1.76933 4.25166e+26 
1.76822 4.24841e+26 
1.76711 4.24515e+26 
1.766 4.2419e+26 
1.7649 4.23865e+26 
1.76379 4.2354e+26 
1.76269 4.23216e+26 
1.76158 4.22891e+26 
1.76048 4.22567e+26 
1.75937 4.22243e+26 
1.75827 4.21919e+26 
1.75716 4.21595e+26 
1.75606 4.21271e+26 
1.75496 4.20948e+26 
1.75386 4.20624e+26 
1.75276 4.20301e+26 
1.75165 4.19978e+26 
1.75055 4.19655e+26 
1.74945 4.19333e+26 
1.74835 4.1901e+26 
1.74725 4.18688e+26 
1.74616 4.18366e+26 
1.74506 4.18044e+26 
1.74396 4.17722e+26 
1.74286 4.174e+26 
1.74176 4.17079e+26 
1.74067 4.16758e+26 
1.73957 4.16436e+26 
1.73848 4.16115e+26 
1.73738 4.15795e+26 
1.73629 4.15474e+26 
1.73519 4.15154e+26 
1.7341 4.14833e+26 
1.733 4.14513e+26 
1.73191 4.14193e+26 
1.73082 4.13873e+26 
1.72972 4.13554e+26 
1.72863 4.13234e+26 
1.72754 4.12915e+26 
1.72645 4.12596e+26 
1.72536 4.12277e+26 
1.72427 4.11958e+26 
1.72318 4.1164e+26 
1.72209 4.11321e+26 
1.721 4.11003e+26 
1.71991 4.10685e+26 
1.71883 4.10367e+26 
1.71774 4.10049e+26 
1.71665 4.09731e+26 
1.71556 4.09414e+26 
1.71448 4.09097e+26 
1.71339 4.0878e+26 
1.71231 4.08463e+26 
1.71122 4.08146e+26 
1.71014 4.07829e+26 
1.70905 4.07513e+26 
1.70797 4.07196e+26 
1.70689 4.0688e+26 
1.7058 4.06564e+26 
1.70472 4.06249e+26 
1.70364 4.05933e+26 
1.70256 4.05618e+26 
1.70148 4.05302e+26 
1.7004 4.04987e+26 
1.69932 4.04672e+26 
1.69824 4.04357e+26 
1.69716 4.04043e+26 
1.69608 4.03728e+26 
1.695 4.03414e+26 
1.69392 4.031e+26 
1.69284 4.02786e+26 
1.69177 4.02472e+26 
1.69069 4.02158e+26 
1.68961 4.01845e+26 
1.68854 4.01532e+26 
1.68746 4.01219e+26 
1.68639 4.00906e+26 
1.68531 4.00593e+26 
1.68424 4.0028e+26 
1.68317 3.99968e+26 
1.68209 3.99655e+26 
1.68102 3.99343e+26 
1.67995 3.99031e+26 
1.67888 3.98719e+26 
1.6778 3.98408e+26 
1.67673 3.98096e+26 
1.67566 3.97785e+26 
1.67459 3.97474e+26 
1.67352 3.97163e+26 
1.67245 3.96852e+26 
1.67138 3.96541e+26 
1.67031 3.96231e+26 
1.66925 3.9592e+26 
1.66818 3.9561e+26 
1.66711 3.953e+26 
1.66605 3.9499e+26 
1.66498 3.94681e+26 
1.66391 3.94371e+26 
1.66285 3.94062e+26 
1.66178 3.93753e+26 
1.66072 3.93443e+26 
1.65965 3.93135e+26 
1.65859 3.92826e+26 
1.65753 3.92517e+26 
1.65646 3.92209e+26 
1.6554 3.91901e+26 
1.65434 3.91593e+26 
1.65328 3.91285e+26 
1.65221 3.90977e+26 
1.65115 3.90669e+26 
1.65009 3.90362e+26 
1.64903 3.90055e+26 
1.64797 3.89748e+26 
1.64691 3.89441e+26 
1.64586 3.89134e+26 
1.6448 3.88827e+26 
1.64374 3.88521e+26 
1.64268 3.88215e+26 
1.64163 3.87909e+26 
1.64057 3.87603e+26 
1.63951 3.87297e+26 
1.63846 3.86991e+26 
1.6374 3.86686e+26 
1.63635 3.86381e+26 
1.63529 3.86075e+26 
1.63424 3.8577e+26 
1.63318 3.85466e+26 
1.63213 3.85161e+26 
1.63108 3.84856e+26 
1.63003 3.84552e+26 
1.62897 3.84248e+26 
1.62792 3.83944e+26 
1.62687 3.8364e+26 
1.62582 3.83336e+26 
1.62477 3.83033e+26 
1.62372 3.8273e+26 
1.62267 3.82426e+26 
1.62162 3.82123e+26 
1.62057 3.8182e+26 
1.61952 3.81518e+26 
1.61848 3.81215e+26 
1.61743 3.80913e+26 
1.61638 3.80611e+26 
1.61534 3.80308e+26 
1.61429 3.80007e+26 
1.61324 3.79705e+26 
1.6122 3.79403e+26 
1.61115 3.79102e+26 
1.61011 3.788e+26 
1.60906 3.78499e+26 
1.60802 3.78198e+26 
1.60698 3.77898e+26 
1.60594 3.77597e+26 
1.60489 3.77296e+26 
1.60385 3.76996e+26 
1.60281 3.76696e+26 
1.60177 3.76396e+26 
1.60073 3.76096e+26 
1.59969 3.75797e+26 
1.59865 3.75497e+26 
1.59761 3.75198e+26 
1.59657 3.74898e+26 
1.59553 3.74599e+26 
1.59449 3.74301e+26 
1.59345 3.74002e+26 
1.59242 3.73703e+26 
1.59138 3.73405e+26 
1.59034 3.73107e+26 
1.58931 3.72808e+26 
1.58827 3.72511e+26 
1.58724 3.72213e+26 
1.5862 3.71915e+26 
1.58517 3.71618e+26 
1.58413 3.7132e+26 
1.5831 3.71023e+26 
1.58207 3.70726e+26 
1.58103 3.7043e+26 
1.58 3.70133e+26 
1.57897 3.69836e+26 
1.57794 3.6954e+26 
1.57691 3.69244e+26 
1.57587 3.68948e+26 
1.57484 3.68652e+26 
1.57381 3.68356e+26 
1.57279 3.68061e+26 
1.57176 3.67765e+26 
1.57073 3.6747e+26 
1.5697 3.67175e+26 
1.56867 3.6688e+26 
1.56764 3.66585e+26 
1.56662 3.66291e+26 
1.56559 3.65996e+26 
1.56456 3.65702e+26 
1.56354 3.65408e+26 
1.56251 3.65114e+26 
1.56149 3.6482e+26 
1.56046 3.64526e+26 
1.55944 3.64233e+26 
1.55841 3.6394e+26 
1.55739 3.63646e+26 
1.55637 3.63353e+26 
1.55535 3.6306e+26 
1.55432 3.62768e+26 
1.5533 3.62475e+26 
1.55228 3.62183e+26 
1.55126 3.6189e+26 
1.55024 3.61598e+26 
1.54922 3.61306e+26 
1.5482 3.61015e+26 
1.54718 3.60723e+26 
1.54616 3.60432e+26 
1.54514 3.6014e+26 
1.54412 3.59849e+26 
1.54311 3.59558e+26 
1.54209 3.59267e+26 
1.54107 3.58977e+26 
1.54006 3.58686e+26 
1.53904 3.58396e+26 
1.53803 3.58105e+26 
1.53701 3.57815e+26 
1.536 3.57525e+26 
1.53498 3.57236e+26 
1.53397 3.56946e+26 
1.53295 3.56657e+26 
1.53194 3.56367e+26 
1.53093 3.56078e+26 
1.52991 3.55789e+26 
1.5289 3.555e+26 
1.52789 3.55212e+26 
1.52688 3.54923e+26 
1.52587 3.54635e+26 
1.52486 3.54347e+26 
1.52385 3.54059e+26 
1.52284 3.53771e+26 
1.52183 3.53483e+26 
1.52082 3.53195e+26 
1.51981 3.52908e+26 
1.51881 3.52621e+26 
1.5178 3.52334e+26 
1.51679 3.52047e+26 
1.51578 3.5176e+26 
1.51478 3.51473e+26 
1.51377 3.51187e+26 
1.51277 3.509e+26 
1.51176 3.50614e+26 
1.51076 3.50328e+26 
1.50975 3.50042e+26 
1.50875 3.49756e+26 
1.50774 3.49471e+26 
1.50674 3.49185e+26 
1.50574 3.489e+26 
1.50474 3.48615e+26 
1.50373 3.4833e+26 
1.50273 3.48045e+26 
1.50173 3.47761e+26 
1.50073 3.47476e+26 
1.49973 3.47192e+26 
1.49873 3.46908e+26 
1.49773 3.46624e+26 
1.49673 3.4634e+26 
1.49573 3.46056e+26 
1.49474 3.45772e+26 
1.49374 3.45489e+26 
1.49274 3.45206e+26 
1.49174 3.44923e+26 
1.49075 3.4464e+26 
1.48975 3.44357e+26 
1.48875 3.44074e+26 
1.48776 3.43792e+26 
1.48676 3.43509e+26 
1.48577 3.43227e+26 
1.48477 3.42945e+26 
1.48378 3.42663e+26 
1.48279 3.42381e+26 
1.48179 3.421e+26 
1.4808 3.41818e+26 
1.47981 3.41537e+26 
1.47882 3.41256e+26 
1.47783 3.40975e+26 
1.47683 3.40694e+26 
1.47584 3.40413e+26 
1.47485 3.40133e+26 
1.47386 3.39852e+26 
1.47287 3.39572e+26 
1.47188 3.39292e+26 
1.4709 3.39012e+26 
1.46991 3.38732e+26 
1.46892 3.38453e+26 
1.46793 3.38173e+26 
1.46695 3.37894e+26 
1.46596 3.37615e+26 
1.46497 3.37336e+26 
1.46399 3.37057e+26 
1.463 3.36778e+26 
1.46202 3.365e+26 
1.46103 3.36221e+26 
1.46005 3.35943e+26 
1.45906 3.35665e+26 
1.45808 3.35387e+26 
1.4571 3.35109e+26 
1.45611 3.34831e+26 
1.45513 3.34554e+26 
1.45415 3.34277e+26 
1.45317 3.33999e+26 
1.45218 3.33722e+26 
1.4512 3.33445e+26 
1.45022 3.33169e+26 
1.44924 3.32892e+26 
1.44826 3.32616e+26 
1.44728 3.32339e+26 
1.44631 3.32063e+26 
1.44533 3.31787e+26 
1.44435 3.31511e+26 
1.44337 3.31236e+26 
1.44239 3.3096e+26 
1.44142 3.30685e+26 
1.44044 3.30409e+26 
1.43946 3.30134e+26 
1.43849 3.29859e+26 
1.43751 3.29585e+26 
1.43654 3.2931e+26 
1.43556 3.29035e+26 
1.43459 3.28761e+26 
1.43362 3.28487e+26 
1.43264 3.28213e+26 
1.43167 3.27939e+26 
1.4307 3.27665e+26 
1.42972 3.27392e+26 
1.42875 3.27118e+26 
1.42778 3.26845e+26 
1.42681 3.26572e+26 
1.42584 3.26299e+26 
1.42487 3.26026e+26 
1.4239 3.25753e+26 
1.42293 3.2548e+26 
1.42196 3.25208e+26 
1.42099 3.24936e+26 
1.42002 3.24664e+26 
1.41905 3.24392e+26 
1.41809 3.2412e+26 
1.41712 3.23848e+26 
1.41615 3.23577e+26 
1.41519 3.23305e+26 
1.41422 3.23034e+26 
1.41325 3.22763e+26 
1.41229 3.22492e+26 
1.41132 3.22221e+26 
1.41036 3.21951e+26 
1.4094 3.2168e+26 
1.40843 3.2141e+26 
1.40747 3.2114e+26 
1.40651 3.20869e+26 
1.40554 3.206e+26 
1.40458 3.2033e+26 
1.40362 3.2006e+26 
1.40266 3.19791e+26 
1.4017 3.19521e+26 
1.40074 3.19252e+26 
1.39978 3.18983e+26 
1.39882 3.18714e+26 
1.39786 3.18446e+26 
1.3969 3.18177e+26 
1.39594 3.17909e+26 
1.39498 3.1764e+26 
1.39402 3.17372e+26 
1.39306 3.17104e+26 
1.39211 3.16836e+26 
1.39115 3.16569e+26 
1.39019 3.16301e+26 
1.38924 3.16034e+26 
1.38828 3.15767e+26 
1.38733 3.15499e+26 
1.38637 3.15233e+26 
1.38542 3.14966e+26 
1.38446 3.14699e+26 
1.38351 3.14433e+26 
1.38256 3.14166e+26 
1.3816 3.139e+26 
1.38065 3.13634e+26 
1.3797 3.13368e+26 
1.37875 3.13102e+26 
1.37779 3.12836e+26 
1.37684 3.12571e+26 
1.37589 3.12306e+26 
1.37494 3.1204e+26 
1.37399 3.11775e+26 
1.37304 3.1151e+26 
1.37209 3.11246e+26 
1.37114 3.10981e+26 
1.3702 3.10717e+26 
1.36925 3.10452e+26 
1.3683 3.10188e+26 
1.36735 3.09924e+26 
1.36641 3.0966e+26 
1.36546 3.09396e+26 
1.36451 3.09133e+26 
1.36357 3.08869e+26 
1.36262 3.08606e+26 
1.36168 3.08343e+26 
1.36073 3.0808e+26 
1.35979 3.07817e+26 
1.35884 3.07554e+26 
1.3579 3.07292e+26 
1.35696 3.07029e+26 
1.35601 3.06767e+26 
1.35507 3.06505e+26 
1.35413 3.06243e+26 
1.35319 3.05981e+26 
1.35225 3.05719e+26 
1.35131 3.05458e+26 
1.35037 3.05196e+26 
1.34943 3.04935e+26 
1.34849 3.04674e+26 
1.34755 3.04413e+26 
1.34661 3.04152e+26 
1.34567 3.03891e+26 
1.34473 3.03631e+26 
1.34379 3.0337e+26 
1.34286 3.0311e+26 
1.34192 3.0285e+26 
1.34098 3.0259e+26 
1.34004 3.0233e+26 
1.33911 3.0207e+26 
1.33817 3.01811e+26 
1.33724 3.01551e+26 
1.3363 3.01292e+26 
1.33537 3.01033e+26 
1.33443 3.00774e+26 
1.3335 3.00515e+26 
1.33257 3.00256e+26 
1.33163 2.99998e+26 
1.3307 2.99739e+26 
1.32977 2.99481e+26 
1.32884 2.99223e+26 
1.32791 2.98965e+26 
1.32697 2.98707e+26 
1.32604 2.98449e+26 
1.32511 2.98192e+26 
1.32418 2.97934e+26 
1.32325 2.97677e+26 
1.32232 2.9742e+26 
1.3214 2.97163e+26 
1.32047 2.96906e+26 
1.31954 2.96649e+26 
1.31861 2.96393e+26 
1.31768 2.96136e+26 
1.31676 2.9588e+26 
1.31583 2.95624e+26 
1.3149 2.95368e+26 
1.31398 2.95112e+26 
1.31305 2.94857e+26 
1.31213 2.94601e+26 
1.3112 2.94346e+26 
1.31028 2.9409e+26 
1.30935 2.93835e+26 
1.30843 2.9358e+26 
1.30751 2.93325e+26 
1.30658 2.93071e+26 
1.30566 2.92816e+26 
1.30474 2.92562e+26 
1.30382 2.92307e+26 
1.30289 2.92053e+26 
1.30197 2.91799e+26 
1.30105 2.91545e+26 
1.30013 2.91292e+26 
1.29921 2.91038e+26 
1.29829 2.90785e+26 
1.29737 2.90531e+26 
1.29645 2.90278e+26 
1.29554 2.90025e+26 
1.29462 2.89772e+26 
1.2937 2.89519e+26 
1.29278 2.89267e+26 
1.29186 2.89014e+26 
1.29095 2.88762e+26 
1.29003 2.8851e+26 
1.28912 2.88258e+26 
1.2882 2.88006e+26 
1.28728 2.87754e+26 
1.28637 2.87503e+26 
1.28546 2.87251e+26 
1.28454 2.87e+26 
1.28363 2.86749e+26 
1.28271 2.86498e+26 
1.2818 2.86247e+26 
1.28089 2.85996e+26 
1.27998 2.85745e+26 
1.27906 2.85495e+26 
1.27815 2.85245e+26 
1.27724 2.84994e+26 
1.27633 2.84744e+26 
1.27542 2.84494e+26 
1.27451 2.84245e+26 
1.2736 2.83995e+26 
1.27269 2.83745e+26 
1.27178 2.83496e+26 
1.27087 2.83247e+26 
1.26996 2.82998e+26 
1.26906 2.82749e+26 
1.26815 2.825e+26 
1.26724 2.82251e+26 
1.26633 2.82003e+26 
1.26543 2.81754e+26 
1.26452 2.81506e+26 
1.26362 2.81258e+26 
1.26271 2.8101e+26 
1.26181 2.80762e+26 
1.2609 2.80514e+26 
1.26 2.80267e+26 
1.25909 2.80019e+26 
1.25819 2.79772e+26 
1.25729 2.79525e+26 
1.25638 2.79278e+26 
1.25548 2.79031e+26 
1.25458 2.78784e+26 
1.25368 2.78538e+26 
1.25277 2.78291e+26 
1.25187 2.78045e+26 
1.25097 2.77799e+26 
1.25007 2.77553e+26 
1.24917 2.77307e+26 
1.24827 2.77061e+26 
1.24737 2.76816e+26 
1.24647 2.7657e+26 
1.24558 2.76325e+26 
1.24468 2.7608e+26 
1.24378 2.75835e+26 
1.24288 2.7559e+26 
1.24198 2.75345e+26 
1.24109 2.751e+26 
1.24019 2.74856e+26 
1.2393 2.74611e+26 
1.2384 2.74367e+26 
1.2375 2.74123e+26 
1.23661 2.73879e+26 
1.23571 2.73635e+26 
1.23482 2.73391e+26 
1.23393 2.73148e+26 
1.23303 2.72904e+26 
1.23214 2.72661e+26 
